date,season,seasonchron,sample,id,time,coor,consistency,w,frozen,dry,sex,tvnt,treatment,worm,pw,form,species,c1,c2,c3,c4,c5,mc,mcmaster sediment (g),epg,rich,proc,examiner,effort
2014-03-02,2.win,winter-2014,kmp2014-1033,kanna,11:43:00,brown,normal,1.6,no,yes,f,control,after,no,0.214,20,strong,0,0,0,0,0,0,0.001605,0,2,cs,cs,503
2014-03-02,2.win,winter-2014,kmp2014-1033,kanna,11:43:00,brown,normal,1.6,no,yes,f,control,after,no,0.214,20,trich,64,52,51,52,59,55.6,0.001605,34641.74455,2,cs,cs,503
2014-03-03,2.win,winter-2014,kmp2014-1035,kinoko,10:19:00,brown,normal,1.3,no,yes,f,treated,after,no,0.134,20,oes,25,23,24,19,29,24,0.001005,23880.59701,2,cs,cs,565
2014-03-03,2.win,winter-2014,kmp2014-1035,kinoko,10:19:00,brown,normal,1.3,no,yes,f,treated,after,no,0.134,20,strep,0,0,0,0,0,0,0.001005,0,2,cs,cs,565
2014-03-03,2.win,winter-2014,kmp2014-1035,kinoko,10:19:00,brown,normal,1.3,no,yes,f,treated,after,no,0.134,20,strong,0,0,0,0,0,0,0.001005,0,2,cs,cs,565
2014-03-03,2.win,winter-2014,kmp2014-1035,kinoko,10:19:00,brown,normal,1.3,no,yes,f,treated,after,no,0.134,20,trich,31,42,45,42,35,39,0.001005,38805.97015,2,cs,cs,565
2014-03-03,2.win,winter-2014,kmp2014-1036,toga,10:23:00,dark,hard,1.2,no,yes,f,treated,after,no,0.176,20,oes,28,32,17,23,30,26,0.00132,19696.9697,2,cs,cs,598
2014-03-03,2.win,winter-2014,kmp2014-1036,toga,10:23:00,dark,hard,1.2,no,yes,f,treated,after,no,0.176,20,strep,0,0,0,0,0,0,0.00132,0,2,cs,cs,598
2014-03-03,2.win,winter-2014,kmp2014-1036,toga,10:23:00,dark,hard,1.2,no,yes,f,treated,after,no,0.176,20,strong,0,0,0,0,0,0,0.00132,0,2,cs,cs,598
2014-03-03,2.win,winter-2014,kmp2014-1036,toga,10:23:00,dark,hard,1.2,no,yes,f,treated,after,no,0.176,20,trich,55,49,58,55,53,54,0.00132,40909.09091,2,cs,cs,598
2014-03-08,2.win,winter-2014,kmp2014-1039,serori,16:15:00,brown,semi-soft,2.3,no,yes,f,treated,after,no,0.342,30,oes,8,13,10,8,14,10.6,0.00171,6198.830409,2,cs,NA,561
2014-03-08,2.win,winter-2014,kmp2014-1039,serori,16:15:00,brown,semi-soft,2.3,no,yes,f,treated,after,no,0.342,30,strep,0,0,0,0,0,0,0.00171,0,2,cs,cs,561
2014-03-08,2.win,winter-2014,kmp2014-1039,serori,16:15:00,brown,semi-soft,2.3,no,yes,f,treated,after,no,0.342,30,strong,0,0,0,0,0,0,0.00171,0,2,cs,cs,561
2014-03-08,2.win,winter-2014,kmp2014-1039,serori,16:15:00,brown,semi-soft,2.3,no,yes,f,treated,after,no,0.342,30,trich,0,0,2,1,2,1,0.00171,584.7953216,2,cs,cs,561
2014-03-09,2.win,winter-2014,kmp2014-1040,muku,11:42:00,kaki,semi-hard,1.7,yes,yes,f,control,after,no,0.267,30,oes,6,4,2,1,3,3.2,0.001335,2397.003745,2,cs,cs,494
2014-03-09,2.win,winter-2014,kmp2014-1040,muku,11:42:00,kaki,semi-hard,1.7,yes,yes,f,control,after,no,0.267,30,strep,0,0,0,0,0,0,0.001335,0,2,cs,cs,494
2014-03-09,2.win,winter-2014,kmp2014-1040,muku,11:42:00,kaki,semi-hard,1.7,yes,yes,f,control,after,no,0.267,30,strong,0,0,0,0,0,0,0.001335,0,2,cs,cs,494
2014-03-09,2.win,winter-2014,kmp2014-1040,muku,11:42:00,kaki,semi-hard,1.7,yes,yes,f,control,after,no,0.267,30,trich,0,4,1,3,3,2.2,0.001335,1647.940075,2,cs,cs,494
2014-03-09,2.win,winter-2014,kmp2014-1044,toga,11:59:00,dark,hard,1.1,yes,yes,f,treated,after,no,0.187,20,oes,15,21,20,17,18,18.2,0.0014025,12976.82709,2,cs,NA,598
2014-03-09,2.win,winter-2014,kmp2014-1044,toga,11:59:00,dark,hard,1.1,yes,yes,f,treated,after,no,0.187,20,strep,0,0,0,0,0,0,0.0014025,0,2,cs,cs,598
2014-03-09,2.win,winter-2014,kmp2014-1044,toga,11:59:00,dark,hard,1.1,yes,yes,f,treated,after,no,0.187,20,strong,0,0,0,0,0,0,0.0014025,0,2,cs,cs,598
2014-03-09,2.win,winter-2014,kmp2014-1044,toga,11:59:00,dark,hard,1.1,yes,yes,f,treated,after,no,0.187,20,trich,29,25,33,34,30,30.2,0.0014025,21532.97683,2,cs,cs,598
2014-03-09,2.win,winter-2014,kmp2014-1046,asa,12:03:00,brown,semi-hard,1.8,yes,yes,f,control,after,no,0.212,20,oes,28,19,12,15,14,17.6,0.00159,11069.18239,2,cs,NA,533
2014-03-09,2.win,winter-2014,kmp2014-1046,asa,12:03:00,brown,semi-hard,1.8,yes,yes,f,control,after,no,0.212,20,strep,0,0,0,0,0,0,0.00159,0,2,cs,cs,533
2014-03-09,2.win,winter-2014,kmp2014-1046,asa,12:03:00,brown,semi-hard,1.8,yes,yes,f,control,after,no,0.212,20,strong,0,0,0,0,0,0,0.00159,0,2,cs,cs,533
2014-03-09,2.win,winter-2014,kmp2014-1046,asa,12:03:00,brown,semi-hard,1.8,yes,yes,f,control,after,no,0.212,20,trich,21,12,15,21,15,16.8,0.00159,10566.03774,2,cs,cs,533
2014-03-10,2.win,winter-2014,kmp2014-1049,kinu,10:11:00,brown,normal,2.6,yes,yes,f,control,after,no,0.375,30,oes,28,20,23,17,18,21.2,0.001875,11306.66667,2,cs,NA,522
2014-03-10,2.win,winter-2014,kmp2014-1049,kinu,10:11:00,brown,normal,2.6,yes,yes,f,control,after,no,0.375,30,strep,0,0,0,0,0,0,0.001875,0,2,cs,cs,522
2014-03-10,2.win,winter-2014,kmp2014-1049,kinu,10:11:00,brown,normal,2.6,yes,yes,f,control,after,no,0.375,30,strong,0,0,0,0,0,0,0.001875,0,2,cs,cs,522
2014-03-10,2.win,winter-2014,kmp2014-1049,kinu,10:11:00,brown,normal,2.6,yes,yes,f,control,after,no,0.375,30,trich,23,28,41,39,36,33.4,0.001875,17813.33333,2,cs,cs,522
2014-03-10,2.win,winter-2014,kmp2014-1051,kizu,11:10:00,kaki,semi-soft,3.3,no,yes,f,control,after,no,1.343,20,oes,19,15,7,15,6,12.4,0.0100725,1231.074708,4,jd,NA,255
2014-03-10,2.win,winter-2014,kmp2014-1051,kizu,11:10:00,kaki,semi-soft,3.3,no,yes,f,control,after,no,1.343,20,strep,9,5,3,6,3,5.2,0.0100725,516.2571358,4,jd,jd,255
2014-03-10,2.win,winter-2014,kmp2014-1051,kizu,11:10:00,kaki,semi-soft,3.3,no,yes,f,control,after,no,1.343,20,strong,2,2,3,0,1,1.6,0.0100725,158.8483495,4,jd,jd,255
2014-03-10,2.win,winter-2014,kmp2014-1051,kizu,11:10:00,kaki,semi-soft,3.3,no,yes,f,control,after,no,1.343,20,trich,17,21,30,26,25,23.8,0.0100725,2362.869198,4,jd,jd,255
2014-03-10,2.win,winter-2014,kmp2014-1052,serori,11:14:00,kaki,semi-soft,4.3,no,yes,f,treated,after,no,1.36,20,oes,9,5,6,3,4,5.4,0.0102,529.4117647,3,jd,jd,561
2014-03-10,2.win,winter-2014,kmp2014-1052,serori,11:14:00,kaki,semi-soft,4.3,no,yes,f,treated,after,no,1.36,20,strep,1,1,0,1,2,1,0.0102,98.03921569,3,jd,jd,561
2014-03-10,2.win,winter-2014,kmp2014-1052,serori,11:14:00,kaki,semi-soft,4.3,no,yes,f,treated,after,no,1.36,20,strong,0,0,0,0,0,0,0.0102,0,3,jd,jd,561
2014-03-10,2.win,winter-2014,kmp2014-1052,serori,11:14:00,kaki,semi-soft,4.3,no,yes,f,treated,after,no,1.36,20,trich,3,3,5,1,1,2.6,0.0102,254.9019608,3,jd,jd,561
2014-03-10,2.win,winter-2014,kmp2014-1053,yamu,11:22:00,brown,normal,2.4,no,yes,f,treated,after,no,0.729,30,oes,11,9,16,15,10,12.2,0.003645,3347.050754,2,jd,jd,294
2014-03-10,2.win,winter-2014,kmp2014-1053,yamu,11:22:00,brown,normal,2.4,no,yes,f,treated,after,no,0.729,30,strep,0,0,0,0,0,0,0.003645,0,2,jd,jd,294
2014-03-10,2.win,winter-2014,kmp2014-1053,yamu,11:22:00,brown,normal,2.4,no,yes,f,treated,after,no,0.729,30,strong,0,0,0,0,0,0,0.003645,0,2,jd,jd,294
2014-03-10,2.win,winter-2014,kmp2014-1053,yamu,11:22:00,brown,normal,2.4,no,yes,f,treated,after,no,0.729,30,trich,5,3,2,3,3,3.2,0.003645,877.914952,2,jd,jd,294
2014-03-10,2.win,winter-2014,kmp2014-1054,side,11:27:00,kaki,normal,3,no,yes,f,control,after,no,1.185,40,oes,13,13,6,7,9,9.6,0.00444375,2160.337553,2,jd,jd,1631
2014-03-10,2.win,winter-2014,kmp2014-1054,side,11:27:00,kaki,normal,3,no,yes,f,control,after,no,1.185,40,strep,0,0,0,0,0,0,0.00444375,0,2,jd,jd,1631
2014-03-10,2.win,winter-2014,kmp2014-1054,side,11:27:00,kaki,normal,3,no,yes,f,control,after,no,1.185,40,strong,0,0,0,0,0,0,0.00444375,0,2,jd,jd,1631
2014-03-10,2.win,winter-2014,kmp2014-1054,side,11:27:00,kaki,normal,3,no,yes,f,control,after,no,1.185,40,trich,8,9,2,6,8,6.6,0.00444375,1485.232068,2,jd,jd,1631
2014-03-10,2.win,winter-2014,kmp2014-1055,kanna,11:28:00,brown,semi-hard,2.6,yes,yes,f,control,after,no,0.233,20,oes,24,22,23,13,20,20.4,0.0017475,11673.81974,2,cs,jd,503
2014-03-10,2.win,winter-2014,kmp2014-1055,kanna,11:28:00,brown,semi-hard,2.6,yes,yes,f,control,after,no,0.233,20,strep,0,0,0,0,0,0,0.0017475,0,2,cs,cs,503
2014-03-10,2.win,winter-2014,kmp2014-1055,kanna,11:28:00,brown,semi-hard,2.6,yes,yes,f,control,after,no,0.233,20,strong,0,0,0,0,0,0,0.0017475,0,2,cs,cs,503
2014-03-10,2.win,winter-2014,kmp2014-1055,kanna,11:28:00,brown,semi-hard,2.6,yes,yes,f,control,after,no,0.233,20,trich,61,72,39,49,55,55.2,0.0017475,31587.98283,2,cs,cs,503
2014-03-10,2.win,winter-2014,kmp2014-1056,kibana,11:30:00,brown,normal,2.3,no,yes,f,treated,after,no,0.789,40,oes,17,22,15,12,13,15.8,0.00295875,5340.092945,4,jd,cs,253
2014-03-10,2.win,winter-2014,kmp2014-1056,kibana,11:30:00,brown,normal,2.3,no,yes,f,treated,after,no,0.789,40,strep,0,1,1,1,0,0.6,0.00295875,202.7883397,4,jd,jd,253
2014-03-10,2.win,winter-2014,kmp2014-1056,kibana,11:30:00,brown,normal,2.3,no,yes,f,treated,after,no,0.789,40,strong,1,0,0,0,0,0.2,0.00295875,67.59611322,4,jd,jd,253
2014-03-10,2.win,winter-2014,kmp2014-1056,kibana,11:30:00,brown,normal,2.3,no,yes,f,treated,after,no,0.789,40,trich,2,1,7,2,7,3.8,0.00295875,1284.326151,4,jd,jd,253
2014-03-10,2.win,winter-2014,kmp2014-1057,yasi,11:32:00,brown,normal,2,yes,yes,f,control,after,no,0.164,20,oes,13,19,12,11,12,13.4,0.00123,10894.30894,2,cs,jd,604
2014-03-10,2.win,winter-2014,kmp2014-1057,yasi,11:32:00,brown,normal,2,yes,yes,f,control,after,no,0.164,20,strep,0,0,0,0,0,0,0.00123,0,2,cs,cs,604
2014-03-10,2.win,winter-2014,kmp2014-1057,yasi,11:32:00,brown,normal,2,yes,yes,f,control,after,no,0.164,20,strong,0,0,0,0,0,0,0.00123,0,2,cs,cs,604
2014-03-10,2.win,winter-2014,kmp2014-1057,yasi,11:32:00,brown,normal,2,yes,yes,f,control,after,no,0.164,20,trich,17,31,22,23,23,23.2,0.00123,18861.78862,2,cs,cs,604
2014-03-10,2.win,winter-2014,kmp2014-1058,asa,11:38:00,brown,normal,2.2,no,yes,f,control,after,no,0.675,20,oes,5,17,12,7,9,10,0.0050625,1975.308642,2,jd,cs,533
2014-03-10,2.win,winter-2014,kmp2014-1058,asa,11:38:00,brown,normal,2.2,no,yes,f,control,after,no,0.675,20,strep,0,0,0,0,0,0,0.0050625,0,2,jd,jd,533
2014-03-10,2.win,winter-2014,kmp2014-1058,asa,11:38:00,brown,normal,2.2,no,yes,f,control,after,no,0.675,20,strong,0,0,0,0,0,0,0.0050625,0,2,jd,jd,533
2014-03-10,2.win,winter-2014,kmp2014-1058,asa,11:38:00,brown,normal,2.2,no,yes,f,control,after,no,0.675,20,trich,15,21,27,19,13,19,0.0050625,3753.08642,2,jd,jd,533
2014-03-10,2.win,winter-2014,kmp2014-1059,omoto,11:54:00,brown,normal,2.1,no,yes,f,control,after,no,0.516,20,oes,14,19,12,22,7,14.8,0.00387,3824.289406,2,jd,jd,307
2014-03-10,2.win,winter-2014,kmp2014-1059,omoto,11:54:00,brown,normal,2.1,no,yes,f,control,after,no,0.516,20,strep,0,0,0,0,0,0,0.00387,0,2,jd,jd,307
2014-03-10,2.win,winter-2014,kmp2014-1059,omoto,11:54:00,brown,normal,2.1,no,yes,f,control,after,no,0.516,20,strong,0,0,0,0,0,0,0.00387,0,2,jd,jd,307
2014-03-10,2.win,winter-2014,kmp2014-1059,omoto,11:54:00,brown,normal,2.1,no,yes,f,control,after,no,0.516,20,trich,30,25,33,38,31,31.4,0.00387,8113.69509,2,jd,jd,307
2014-03-11,2.win,winter-2014,kmp2014-1060,muku,09:15:00,brown,semi-soft,1.3,no,no,f,control,after,no,0.569,30,oes,1,4,3,3,5,3.2,0.002845,1124.780316,2,jd,jd,494
2014-03-11,2.win,winter-2014,kmp2014-1060,muku,09:15:00,brown,semi-soft,1.3,no,no,f,control,after,no,0.569,30,strep,0,0,0,0,0,0,0.002845,0,2,jd,jd,494
2014-03-11,2.win,winter-2014,kmp2014-1060,muku,09:15:00,brown,semi-soft,1.3,no,no,f,control,after,no,0.569,30,strong,0,0,0,0,0,0,0.002845,0,2,jd,jd,494
2014-03-11,2.win,winter-2014,kmp2014-1060,muku,09:15:00,brown,semi-soft,1.3,no,no,f,control,after,no,0.569,30,trich,1,2,3,1,1,1.6,0.002845,562.3901582,2,jd,jd,494
2014-03-11,2.win,winter-2014,kmp2014-1062,yasi,12:08:00,dark,semi-hard,2.3,no,yes,f,control,after,no,1.1,30,oes,13,4,8,10,6,8.2,0.0055,1490.909091,2,jd,NA,604
2014-03-11,2.win,winter-2014,kmp2014-1062,yasi,12:08:00,dark,semi-hard,2.3,no,yes,f,control,after,no,1.1,30,strep,0,0,0,0,0,0,0.0055,0,2,jd,jd,604
2014-03-11,2.win,winter-2014,kmp2014-1062,yasi,12:08:00,dark,semi-hard,2.3,no,yes,f,control,after,no,1.1,30,strong,0,0,0,0,0,0,0.0055,0,2,jd,jd,604
2014-03-11,2.win,winter-2014,kmp2014-1062,yasi,12:08:00,dark,semi-hard,2.3,no,yes,f,control,after,no,1.1,30,trich,38,50,39,51,34,42.4,0.0055,7709.090909,2,jd,jd,604
2014-03-11,2.win,winter-2014,kmp2014-1063,sone,12:25:00,kaki,normal,4.6,no,yes,f,control,after,no,2.081,30,oes,38,51,34,27,35,37,0.010405,3555.982701,3,jd,jd,220
2014-03-11,2.win,winter-2014,kmp2014-1063,sone,12:25:00,kaki,normal,4.6,no,yes,f,control,after,no,2.081,30,strep,33,34,36,37,39,35.8,0.010405,3440.653532,3,jd,jd,220
2014-03-11,2.win,winter-2014,kmp2014-1063,sone,12:25:00,kaki,normal,4.6,no,yes,f,control,after,no,2.081,30,strong,0,0,0,0,0,0,0.010405,0,3,jd,jd,220
2014-03-11,2.win,winter-2014,kmp2014-1063,sone,12:25:00,kaki,normal,4.6,no,yes,f,control,after,no,2.081,30,trich,24,24,19,21,22,22,0.010405,2114.368092,3,jd,jd,220
2014-03-15,2.win,winter-2014,kmp2014-1064,kinoko,08:08:00,dark,hard,1.5,yes,yes,f,treated,after,no,0.279,20,oes,33,38,37,31,31,34,0.0020925,16248.50657,2,cs,jd,565
2014-03-15,2.win,winter-2014,kmp2014-1064,kinoko,08:08:00,dark,hard,1.5,yes,yes,f,treated,after,no,0.279,20,strep,0,0,0,0,0,0,0.0020925,0,2,cs,cs,565
2014-03-15,2.win,winter-2014,kmp2014-1064,kinoko,08:08:00,dark,hard,1.5,yes,yes,f,treated,after,no,0.279,20,strong,0,0,0,0,0,0,0.0020925,0,2,cs,cs,565
2014-03-15,2.win,winter-2014,kmp2014-1064,kinoko,08:08:00,dark,hard,1.5,yes,yes,f,treated,after,no,0.279,20,trich,24,28,42,33,38,33,0.0020925,15770.60932,2,cs,cs,565
2014-03-15,2.win,winter-2014,kmp2014-1065,muku,09:34:00,kaki,semi-soft,3.6,yes,yes,f,control,after,no,0.124,20,oes,0,1,1,0,1,0.6,0.00093,645.1612903,2,cs,cs,494
2014-03-15,2.win,winter-2014,kmp2014-1065,muku,09:34:00,kaki,semi-soft,3.6,yes,yes,f,control,after,no,0.124,20,strep,0,0,0,0,0,0,0.00093,0,2,cs,cs,494
2014-03-15,2.win,winter-2014,kmp2014-1065,muku,09:34:00,kaki,semi-soft,3.6,yes,yes,f,control,after,no,0.124,20,strong,0,0,0,0,0,0,0.00093,0,2,cs,cs,494
2014-03-15,2.win,winter-2014,kmp2014-1065,muku,09:34:00,kaki,semi-soft,3.6,yes,yes,f,control,after,no,0.124,20,trich,1,2,1,0,1,1,0.00093,1075.268817,2,cs,cs,494
2014-03-15,2.win,winter-2014,kmp2014-1067,asa,11:06:00,dark,normal,1.3,yes,yes,f,control,after,no,0.211,30,oes,20,13,14,13,9,13.8,0.001055,13080.56872,2,cs,NA,533
2014-03-15,2.win,winter-2014,kmp2014-1067,asa,11:06:00,dark,normal,1.3,yes,yes,f,control,after,no,0.211,30,strep,0,0,0,0,0,0,0.001055,0,2,cs,cs,533
2014-03-15,2.win,winter-2014,kmp2014-1067,asa,11:06:00,dark,normal,1.3,yes,yes,f,control,after,no,0.211,30,strong,0,0,0,0,0,0,0.001055,0,2,cs,cs,533
2014-03-15,2.win,winter-2014,kmp2014-1067,asa,11:06:00,dark,normal,1.3,yes,yes,f,control,after,no,0.211,30,trich,8,11,17,16,11,12.6,0.001055,11943.12796,2,cs,cs,533
2014-03-15,2.win,winter-2014,kmp2014-1069,usu,14:45:00,kaki,semi-soft,2,no,yes,f,treated,after,no,0.639,30,oes,10,6,9,13,16,10.8,0.003195,3380.28169,3,jd,NA,294
2014-03-15,2.win,winter-2014,kmp2014-1069,usu,14:45:00,kaki,semi-soft,2,no,yes,f,treated,after,no,0.639,30,strep,10,10,5,7,6,7.6,0.003195,2378.716745,3,jd,jd,294
2014-03-15,2.win,winter-2014,kmp2014-1069,usu,14:45:00,kaki,semi-soft,2,no,yes,f,treated,after,no,0.639,30,strong,0,0,0,0,0,0,0.003195,0,3,jd,jd,294
2014-03-15,2.win,winter-2014,kmp2014-1069,usu,14:45:00,kaki,semi-soft,2,no,yes,f,treated,after,no,0.639,30,trich,23,35,45,28,31,32.4,0.003195,10140.84507,3,jd,jd,294
2014-03-17,2.win,winter-2014,kmp2014-1073,kinoko,10:15:00,brown,normal,1.8,no,yes,f,treated,after,no,0.828,20,oes,42,46,43,43,44,43.6,0.00621,7020.933977,2,jd,NA,565
2014-03-17,2.win,winter-2014,kmp2014-1073,kinoko,10:15:00,brown,normal,1.8,no,yes,f,treated,after,no,0.828,20,strep,0,0,0,0,0,0,0.00621,0,2,jd,jd,565
2014-03-17,2.win,winter-2014,kmp2014-1073,kinoko,10:15:00,brown,normal,1.8,no,yes,f,treated,after,no,0.828,20,strong,0,0,0,0,0,0,0.00621,0,2,jd,jd,565
2014-03-17,2.win,winter-2014,kmp2014-1073,kinoko,10:15:00,brown,normal,1.8,no,yes,f,treated,after,no,0.828,20,trich,48,41,56,36,49,46,0.00621,7407.407407,2,jd,jd,565
2014-03-17,2.win,winter-2014,kmp2014-1075,siso,10:21:00,brown,normal,2.4,yes,yes,f,treated,after,no,0.086,40,oes,10,13,5,9,11,9.6,0.0003225,29767.44186,2,cs,NA,555
2014-03-17,2.win,winter-2014,kmp2014-1075,siso,10:21:00,brown,normal,2.4,yes,yes,f,treated,after,no,0.086,40,strep,0,0,0,0,0,0,0.0003225,0,2,cs,cs,555
2014-03-17,2.win,winter-2014,kmp2014-1075,siso,10:21:00,brown,normal,2.4,yes,yes,f,treated,after,no,0.086,40,strong,0,0,0,0,0,0,0.0003225,0,2,cs,cs,555
2014-03-17,2.win,winter-2014,kmp2014-1075,siso,10:21:00,brown,normal,2.4,yes,yes,f,treated,after,no,0.086,40,trich,15,17,20,25,25,20.4,0.0003225,63255.81395,2,cs,cs,555
2014-03-17,2.win,winter-2014,kmp2014-1076,omoto,10:24:00,kaki,normal,1.7,no,yes,f,control,after,no,0.622,20,oes,12,16,5,5,10,9.6,0.004665,2057.877814,2,jd,cs,307
2014-03-17,2.win,winter-2014,kmp2014-1076,omoto,10:24:00,kaki,normal,1.7,no,yes,f,control,after,no,0.622,20,strep,0,0,0,0,0,0,0.004665,0,2,jd,jd,307
2014-03-17,2.win,winter-2014,kmp2014-1076,omoto,10:24:00,kaki,normal,1.7,no,yes,f,control,after,no,0.622,20,strong,0,0,0,0,0,0,0.004665,0,2,jd,jd,307
2014-03-17,2.win,winter-2014,kmp2014-1076,omoto,10:24:00,kaki,normal,1.7,no,yes,f,control,after,no,0.622,20,trich,28,22,25,26,25,25.2,0.004665,5401.92926,2,jd,jd,307
2014-03-17,2.win,winter-2014,kmp2014-1077,kibana,10:25:00,dark,semi-soft,3.6,no,yes,f,treated,after,no,1.137,40,oes,18,24,25,19,22,21.6,0.00426375,5065.963061,3,jd,jd,253
2014-03-17,2.win,winter-2014,kmp2014-1077,kibana,10:25:00,dark,semi-soft,3.6,no,yes,f,treated,after,no,1.137,40,strep,0,0,0,1,2,0.6,0.00426375,140.7211961,3,jd,jd,253
2014-03-17,2.win,winter-2014,kmp2014-1077,kibana,10:25:00,dark,semi-soft,3.6,no,yes,f,treated,after,no,1.137,40,strong,0,0,0,0,0,0,0.00426375,0,3,jd,jd,253
2014-03-17,2.win,winter-2014,kmp2014-1077,kibana,10:25:00,dark,semi-soft,3.6,no,yes,f,treated,after,no,1.137,40,trich,4,4,5,6,4,4.6,0.00426375,1078.862504,3,jd,jd,253
2014-03-17,2.win,winter-2014,kmp2014-1078,serori,10:26:00,brown,semi-soft,2.3,yes,yes,f,treated,after,no,0.137,20,oes,4,10,6,4,7,6.2,0.0010275,6034.06326,3,cs,jd,561
2014-03-17,2.win,winter-2014,kmp2014-1078,serori,10:26:00,brown,semi-soft,2.3,yes,yes,f,treated,after,no,0.137,20,strep,0,1,0,1,1,0.6,0.0010275,583.9416058,3,cs,cs,561
2014-03-17,2.win,winter-2014,kmp2014-1078,serori,10:26:00,brown,semi-soft,2.3,yes,yes,f,treated,after,no,0.137,20,strong,0,0,0,0,0,0,0.0010275,0,3,cs,cs,561
2014-03-17,2.win,winter-2014,kmp2014-1078,serori,10:26:00,brown,semi-soft,2.3,yes,yes,f,treated,after,no,0.137,20,trich,1,1,5,0,2,1.8,0.0010275,1751.824818,3,cs,cs,561
2014-03-17,2.win,winter-2014,kmp2014-1079,kuwa,10:27:00,dark,semi-hard,1.9,yes,yes,f,treated,after,no,0.42,30,oes,6,3,4,2,1,3.2,0.0021,1523.809524,2,cs,cs,529
2014-03-17,2.win,winter-2014,kmp2014-1079,kuwa,10:27:00,dark,semi-hard,1.9,yes,yes,f,treated,after,no,0.42,30,strep,0,0,0,0,0,0,0.0021,0,2,cs,cs,529
2014-03-17,2.win,winter-2014,kmp2014-1079,kuwa,10:27:00,dark,semi-hard,1.9,yes,yes,f,treated,after,no,0.42,30,strong,0,0,0,0,0,0,0.0021,0,2,cs,cs,529
2014-03-17,2.win,winter-2014,kmp2014-1079,kuwa,10:27:00,dark,semi-hard,1.9,yes,yes,f,treated,after,no,0.42,30,trich,2,0,1,2,0,1,0.0021,476.1904762,2,cs,cs,529
2014-03-17,2.win,winter-2014,kmp2014-1080,gibosi,10:28:00,brown,soft,2,yes,yes,f,treated,after,no,0.262,30,oes,20,14,12,25,18,17.8,0.00131,13587.78626,2,cs,cs,507
2014-03-17,2.win,winter-2014,kmp2014-1080,gibosi,10:28:00,brown,soft,2,yes,yes,f,treated,after,no,0.262,30,strep,0,0,0,0,0,0,0.00131,0,2,cs,cs,507
2014-03-17,2.win,winter-2014,kmp2014-1080,gibosi,10:28:00,brown,soft,2,yes,yes,f,treated,after,no,0.262,30,strong,0,0,0,0,0,0,0.00131,0,2,cs,cs,507
2014-03-17,2.win,winter-2014,kmp2014-1080,gibosi,10:28:00,brown,soft,2,yes,yes,f,treated,after,no,0.262,30,trich,17,30,41,29,52,33.8,0.00131,25801.52672,2,cs,cs,507
2014-03-17,2.win,winter-2014,kmp2014-1081,sone,10:33:00,dark,normal,1.5,no,yes,f,control,after,no,0.794,40,oes,10,6,11,4,6,7.4,0.0029775,2485.306465,3,jd,cs,220
2014-03-17,2.win,winter-2014,kmp2014-1081,sone,10:33:00,dark,normal,1.5,no,yes,f,control,after,no,0.794,40,strep,10,7,5,5,2,5.8,0.0029775,1947.942905,3,jd,jd,220
2014-03-17,2.win,winter-2014,kmp2014-1081,sone,10:33:00,dark,normal,1.5,no,yes,f,control,after,no,0.794,40,strong,0,0,0,0,0,0,0.0029775,0,3,jd,jd,220
2014-03-17,2.win,winter-2014,kmp2014-1081,sone,10:33:00,dark,normal,1.5,no,yes,f,control,after,no,0.794,40,trich,5,4,3,5,5,4.4,0.0029775,1477.74979,3,jd,jd,220
2014-03-17,2.win,winter-2014,kmp2014-1083,kanna,10:42:00,kaki,soft,1.9,yes,yes,f,control,after,no,0.21,20,oes,5,4,9,14,17,9.8,0.001575,6222.222222,2,cs,cs,503
2014-03-17,2.win,winter-2014,kmp2014-1083,kanna,10:42:00,kaki,soft,1.9,yes,yes,f,control,after,no,0.21,20,strep,0,0,0,0,0,0,0.001575,0,2,cs,cs,503
2014-03-17,2.win,winter-2014,kmp2014-1083,kanna,10:42:00,kaki,soft,1.9,yes,yes,f,control,after,no,0.21,20,strong,0,0,0,0,0,0,0.001575,0,2,cs,cs,503
2014-03-17,2.win,winter-2014,kmp2014-1083,kanna,10:42:00,kaki,soft,1.9,yes,yes,f,control,after,no,0.21,20,trich,11,15,23,22,38,21.8,0.001575,13841.26984,2,cs,cs,503
2014-03-17,2.win,winter-2014,kmp2014-1087,kinu,10:51:00,brown,normal,1.3,yes,yes,f,control,after,no,0.195,20,oes,46,33,35,24,21,31.8,0.0014625,21743.58974,2,cs,NA,522
2014-03-17,2.win,winter-2014,kmp2014-1087,kinu,10:51:00,brown,normal,1.3,yes,yes,f,control,after,no,0.195,20,strep,0,0,0,0,0,0,0.0014625,0,2,cs,cs,522
2014-03-17,2.win,winter-2014,kmp2014-1087,kinu,10:51:00,brown,normal,1.3,yes,yes,f,control,after,no,0.195,20,strong,0,0,0,0,0,0,0.0014625,0,2,cs,cs,522
2014-03-17,2.win,winter-2014,kmp2014-1087,kinu,10:51:00,brown,normal,1.3,yes,yes,f,control,after,no,0.195,20,trich,42,43,74,74,62,59,0.0014625,40341.88034,2,cs,cs,522
2014-03-19,2.win,winter-2014,kmp2014-1091,kuwa,10:05:00,dark,normal,2.1,no,yes,f,treated,after,no,0.778,40,oes,10,6,3,6,6,6.2,0.0029175,2125.107112,2,jd,NA,529
